,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr12,Attr13,Attr15,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
3520,0.10586,0.30430999999999997,0.29975999999999997,1.9851,11.55,0.2621,0.1307,2.122,1.0948,0.64574,0.42949623738950415,0.11221,683.1,3.2862,0.1307,0.090193,53.309,1.0834,0.11925999999999999,0.09669345999269273,0.32622,0.64574,0.45272,0.901,0.75712,5.5306,0.20139,0.090193,83.915,4.3496,0.3919,0.11925999999999999,1.4911,0.64574,0.10893313847278042,0.19439,0.066186,0.082298,137.25,83.945,0.5002,1.2896,58.363,0.087358,0.07979356960175375,1.9851,0.30430999999999997,0.2299,1.631,1.631,101720.0,0.08659,0.16394,0.91341,0.07735311425651185,6.8468,4.3481,76.649,3.5976471361440634,3.66,0
3521,0.16658,0.26937,0.46843,2.7505,59.494,0.23734,0.21064000000000002,2.2852,1.1606,0.61558,0.7871449925261585,0.13466,421.71,3.7123,0.21064000000000002,0.12167,47.428,1.1534,0.23929,0.14352920902981217,0.29997,0.61558,0.70192,1.6041,1.7745,4.9753,-0.077461,0.12167,65.478,5.5744,0.8883,0.23929,1.7477,0.61735,0.20617783904876788,1.5102,0.033829,0.13821,69.969,22.541,0.74044,1.9098,55.046,0.21678000000000003,0.18678269860417027,2.7324,0.2676,0.17939,2.332,2.3387,44252.0,0.1384,0.2706,0.8616,0.18977224731147865,7.6959,16.193,56.416,4.337070254110613,6.5588,0
3522,0.013024,0.6249899999999999,0.33335,2.0019,1.1675,0.053614,0.017397,0.57748,1.0272,0.36091999999999996,0.05228563700297539,0.048337,3146.4,1.6,0.017397,0.011599,73.275,0.90072,0.037168,0.012679127725856701,0.071197,0.36091999999999996,0.10901,0.25453,0.99832,4.9473,0.40303,0.011599,83.17,4.3886,0.059469,0.037168,1.5126,0.65318,0.036183800623052965,0.14474,0.22269,0.02478,150.37,77.096,0.043253,1.0969,75.266,-0.017937,-0.01746203271028038,1.0658,0.33273,0.22786,1.0809,1.9561,29528.0,0.026456,0.036086,0.97354,0.8488030588496067,4.9812,4.7344,80.97,3.0871878099359837,4.4919,0
3523,0.044857,0.85408,-0.026725,0.95309,-8820.2,0.0,0.044857,0.17086,4.4013,0.14592,0.07872825877108308,0.021288,3327.1,1.1709,0.044857,0.010192,4.0524,1.0975,0.071237,0.010191761525003977,0.50821,0.039537,0.1097,2.1112,-0.058485,3.2426,0.19225,0.016989,48.083,7.6034,5.0724,0.076201,4.4013,0.43023,0.01731329379955922,0.015118,0.23709,0.016186,44.32,40.268,0.91797,0.86733,4.117,0.022397999999999998,0.005088950991752436,0.63583,0.56977,0.13152,0.31934,0.94152,-46.724,0.017313,0.3074,0.99197,1.9483963815789476,90.07,9.0643,47.251,7.724695929936641,9.6318,0
3524,0.0,0.08796699999999999,0.58038,7.5977,30.928,0.0,-0.27986,10.368,2.2569,0.9120299999999999,-3.1814203053417764,-0.11524,-123.45,11.368,-0.27986,-0.124,32.09,0.84377,-0.27914,0.0,-0.33292,0.6954199999999999,0.22477,-390.5,1.7499,2.3633,0.038976,-0.12393,12.66,28.83,28.83,-0.27914,2.2569,0.9120299999999999,-0.123682927909965,1.8845,-0.011305,-0.12368,81.277,49.187,0,5.342,28.558,-0.29891,-0.1324427311799371,7.5977,0.08796699999999999,0.034686,2.7499,2.7499,133.97,-0.12368,0.0,1.124,3.289365481534873e-06,11.374,7.4206,14.226,25.65621198858663,6.805,0
3525,0.051359,0.65825,0.060133000000000006,1.0914,-5.1308,0.0,0.064841,0.51918,13.447,0.34175,0.09850512723129508,0.0086887,2056.3,1.5192,0.064841,0.0048218,6.7377,1.3715,0.16692,0.003819364914107236,0.088808,0.23475,0.15702,0.6457,0.21353,2.6696,0.03423,0.0054901,18.092,20.175,20.175,0.16734000000000002,13.447000000000001,0.34175,0.012444411392875736,0.30137,0.10023,0.012412,14.114,7.3767,0.2069,0.71424,6.8226,0.11492000000000001,0.00854614412136536,1.0914,0.65825,0.049567,1.2135,1.2135,28.1,0.012444,0.15028,0.99523,0.0,54.172,49.48,17.867,20.428408659323964,47.751,0
3526,-0.46376000000000006,1.1253,0.10315,3.7699,45.003,-0.66993,-0.47068000000000004,-0.18362,1.0467,-0.20663,-12.639097744360903,-0.87805,-1219.5,0.88863,-0.47068000000000004,-1.227,69.706,1.5964,-0.38946,-0.44306869207987015,-0.68677,-0.20663,-0.29316,-10.627,0.11999,4.9322,2.8789,-1.227,37.088,9.8413,-0.34609,-0.38946,0.42468999999999996,0.88145,-0.37208369160217825,0.58438,-0.14474,-1.0153,112.87,43.168,-6.3304,1.8027,72.961,-0.52332,-0.49997133849240466,0.12475,0.037239999999999995,0.10161,-0.24038,1.0254,8824.9,0.044621,2.2443,0.95538,-5.659342786623433,5.2363,8.4554,35.434,28.106874328678842,0.44625,0
3527,-0.050279000000000004,0.54013,-0.10153999999999999,0.812,-23.975,-0.16444,-0.044127,0.72722,0.98562,0.3928,-0.08169699887064226,-4.0037e-005,-7.8984e+005,1.8514,-0.044127,-0.0070781,17.47,0.98152,-0.049895999999999996,-0.05101256062174063,-0.15501,0.3928,-0.011851,-0.078883,-0.18087,3.557,0.080564,-0.0070781,31.168,11.711,-0.092377,-0.049895999999999996,6.3013,0.3928,-0.050623972727826136,0.10414,-2.9507,-0.0080034,22.385,4.9142,-0.16849,0.25954,17.219,-0.093773,-0.09514112944136684,0.812,0.54013,0.085392,0.69966,0.69966,-366.14,-0.01459,-0.128,1.0146,0.17074847250509192,20.892,74.275,31.623,1.8247829226297376,11.105,0
3528,0.021025,0.77562,0.095623,1.2458,250.86,0.0,0.024499,0.28929,1.6349,0.22438000000000002,0.06297134044467292,0.055184,3138,1.2893,0.024499,0.014985,26.669,0.95666,0.04709,0.0128601137684262,0.12129,0.20310999999999998,0.11184,2.0445,0.18556,3.8762,0.46829,0.028159,89.199,4.1077,2.0604,0.042861,1.6349,0.50661,0.026216282341427605,0.027417,0.22918,0.028804,105.83,79.158,0.17601,0.93875,27.283,-0.018629,-0.011394580708300201,0.62489,0.38905,0.24345,0.43542,0.98309,719.12,0.026217,0.093702,0.99161,1.722836259916213,13.686,4.611,86.86,4.202287623698754,3.1725,0
3529,0.29363,0.31783,0.65155,3.05,66.211,0.78637,0.35963,2.1251,1.1453,0.67542,1.1315168486297704,0.13022,315.37,3.1464,0.35963,0.12731,25.689,0.86861,0.35877,0.25637824150877503,0.97482,0.67542,0.9497,1.4546,21.275,3.8739,0.032491,0.12731,47.034,7.7603,1.1288,0.35877,2.8306,0.67542,0.31325416921330657,0.71319,0.028473,0.12701,95.967,70.278,1.4769,2.4245,29.421,0.35055,0.3060770103902907,3.05,0.31783,0.12886,22.055,22.055,4874.0,0.12685,0.43473999999999996,0.87315,0.009993781646975071,14.208,5.1936,41.068,3.6034987257338824,92.24,0
3530,0.12949000000000002,0.42926000000000003,0.56025,2.4053,52.397,0.0,0.16667,1.3296,2.5902,0.5707399999999999,0.4180650663455992,0.067367,897.92,2.3296,0.16667,0.064346,27.376,1.238,0.15797,0.04999227858852599,0.51535,0.52564,0.31988,74.496,13.635,3.8229,0.081614,0.064807,59.484,6.1361,5.6987,0.14395,2.5902,0.59195,0.0555748590842406,0.57426,0.086305,0.060987,102.87,75.489,0.66653,1.918,28.987,0.15014,0.057964635935448997,2.2339,0.39866999999999997,0.16297,13.891,14.407,3726.7,0.055575,0.22688000000000003,0.93637,0.05359708448680682,13.333,4.8351,56.178,6.4971028670328845,63.04,0
3531,0.051452,0.29504,0.6843899999999999,5.306,115.49,-0.051428999999999996,0.06919700000000001,2.3894,2.1476,0.70496,0.43536554674720024,0.042846,1170.3,3.3894,0.06919700000000001,0.032221,0,1.1048,0.070765,0.023957906500279378,0.049001,0.69685,0.25173,23.933,4.3682,3.7939,0.0094933,0.032221,27.934,13.067,7.0391,0.070801,2.1476,0.70496,0.032967498603091824,1.8881,0.10509,0.032951,92.328,92.328,?,5.306,0,0.047945999999999996,0.02232538647792885,2.8584,0.15894,0.076531,4.4995,4.4995,4258.3,0.032968,0.07298500000000001,0.96784,0.19306059918293236,?,3.9533,27.013,13.512017113376118,13.707,0
3532,0.014822,0.60368,0.60168,4.3179,-108.55,-0.20347,0.014822,0.65652,2.4531,0.39632,0.0817359655895004,0.62191,144.43,1.6565,0.014822,0.0060422,13.221,0.77569,0.0,0.006042150748033101,-0.013098,-0.18865,2.5272,?,2.7729,2.5551,0.17156,0.012084,?,0,0,0.00044012,2.4531,0.80024,0.0001794138029432147,1.3242,0.013319,0,80.777,67.556,0.16681,3.828,?,-1.5108,-0.6158737923443804,1.2971,0.18134,?,1.8265,3.6879,216.0,1,0.037399,0.080533,1.0656540169559952,27.608,5.4029,26.982,13.527627660747768,11.305,0
3533,0.19387,0.26275,0.30796,2.7855,156.55,0.0041294,0.24374,2.806,0.68818,0.73725,1.4131493506493507,0.4228,329.6,3.806,0.24374,0.35418,69.72,1.1505,0.24205,0.28171408643087564,0.57245,0.70538,0.91759,138.55,0.59272,4.2762,0.0077698,0.3548,209.77,2.6157,1.7171,0.24141,0.69665,0.8239200000000001,0.35079485018454476,1.4972,0.030277,0.35172,117.85,48.128,1.4748,2.0233,106.35,0.19482,0.28309453921939026,1.8285,0.17248,0.3823,1.419,1.5858,2.7855,0.56389,0.26289,0.43962,0.12244150559511709,5.2352,7.584,91.482,3.9899118738404455,1.3245,0
3534,0.041242,0.64985,0.285,1.5245,17.628,0.0,0.06009199999999999,0.53881,3.1384,0.35015,0.110597415982626,0.031082,2431.6,1.5388,0.06009199999999999,0.019147,13.445,1.056,0.06842000000000001,0.013141091001784351,0.35111,0.34071999999999997,0.1211,7.9085,1.6603,4.0256,0.20459,0.020931,64.425,5.6655,4.7369,0.060123,3.1384,0.40671,0.01915721386693857,0.052,0.20459,0.021801,93.051,79.606,0.35675,1.3118,13.707,0.030964,0.009866173846546011,1.2747,0.5433399999999999,0.17651,2.0398,2.3693,3023.2,0.019157,0.11778,0.98096,0.30418392117663884,27.148,4.5851,63.191,5.776125446313543,18.283,0
3535,0.38175,0.35769,0.41718,2.2584,14.221,0.0,0.38175,1.7957,3.6046,0.64231,1.1515837104072397,0.11824,306.32,2.7957,0.38175,0.10591,29.375,0.86547,0.38373,0.10590634189646561,1.6293,0.57263,1.1916,95.557,1.66,3.3891,0.070094,0.10702,37.096,9.8392,9.1189,0.3428,3.6046,0.64231,0.09510070465516285,0.31684,0.027845,0.10646,65.177,35.802,1.3159,1.3834,32.462,0.33926999999999996,0.09412140043278033,2.0931,0.3315,0.10163,2.5558,2.5558,1021.8,0.095103,0.59433,0.89586,0.04077470380345936,12.426,10.195,33.568,10.873604826546003,14.343,0
3536,0.083642,0.62012,0.33265,1.605,-57.078,0.0,0.10574000000000001,0.61258,1.5091,0.37988,0.19230699281622265,0.077607,1932.6,1.6126,0.10574000000000001,0.070071,129.29,0.84009,0.10503,0.055425087800675885,0.42205,0.35843,0.15322,3.6952,2.8311,4.0487,0.38186,0.086728,146.72,2.4878,2.2059,0.1412,1.5091,0.45015,0.09356570141143725,0.1037,0.17759,0.069595,199.66,70.361,0.15647,0.63278,142.64,0.093654,0.06205950566562851,1.4231,0.54985,0.40196,3.233,3.8311,3721.6,0.093565,0.22018000000000001,0.93151,0.18497946720016853,2.823,5.1875,132.99,2.744566700009094,12.844,0
3537,-0.14262,0.3506,0.20192000000000002,1.5855,14.318,0.0,-0.14262,1.8522,2.4296,0.6494,-0.4135591254422084,0.055297,952.52,2.8522,-0.14262,-0.058699,14.902,0.91628,-0.14292,-0.05870102074415541,-0.055432,0.098372,0.3832,?,0.44551,2.8882,0.063272,-0.058699,44.528,8.1971,8.0629,-0.39724,2.4296,0.6494,-0.1635001646361541,0.57469,0.087187,-0.058825,52.369,37.467,-1.4378,1.2979,12.808,-0.41989,-0.1728226868620349,1.5595,0.34486,0.12199,1.4328,1.4328,156.1,-0.1635,-0.21961,1.0531,0.008838928241453601,24.494,9.7419,51.808,7.04517775329119,5.3607,0
3538,0.046549,0.5050100000000001,0.32245999999999997,1.7052,23.867,0.1148,0.055951999999999995,0.96387,1.0266,0.48677,0.12236899658822499,0.033924,2031.4,1.9802,0.055951999999999995,0.020918,33.572,1.5013,0.071616,0.04534287940775376,0.12793,0.48677,0.16106,0.27487,1.4637,4.0966,0.1104,0.020918,64.056,5.6982,0.14181,0.071616,2.6858,0.5345300000000001,0.06976037405026302,0.25306,0.15604,0.026775,90.608,57.036,0.18921,1.1672,34.465,0.03683,0.03587570621468927,1.5439,0.45724,0.1755,2.2095,2.4264,4027.4,0.025917,0.09562899999999999,0.97408,0.1150235224027776,10.872,6.3995,62.396,2.2452103927915315,12.141,0
3539,0.17065,2.7162,-1.2879,0.17369,-777.33,-3.2576,0.17065,-0.63153,0.84331,-1.7153,0.10948226085840763,0.20614,5703.0,0.36817,0.17065,0.20235,0,0.89703,0.25136,0.20235737747684718,-0.5975199999999999,-2.0607,0.064002,2.9691,-1.7643,3.0860000000000003,3.1685,0.30123,973.55,0.38525,0.22108000000000003,0.2593,0.8554299999999999,-0.5767,0.30747886305154687,0.029405,0.35568,0.29806,97.336,97.336,?,0.029405,0,0.24817,0.29428086943117004,0.09967100000000001,1.5587,2.6673,-2.3497,-0.78999,-1570.0,0.30706,-0.099484,0.70196,-0.6742843817408033,?,3.7499,674.61,0.5410341951626355,1.1552,1
3540,-0.089383,0.60956,0.39044,1.6405,50.576,0.0,-0.089383,0.64055,1.9163,0.39045,-0.14663527790537437,-0.046644,-2489.2,1.6405,-0.089383,-0.046644,20.7,1.0527,-0.089383,-0.046643531806084645,-0.1588,0.026516,-0.14664,?,?,2.1379,0.2818,-0.046644,110.93,3.2904,3.2904,-0.089383,1.9163,0.39045,-0.046643531806084645,0.11408,-0.22732,-0.046644,177.23,156.53,-0.82245,1.4622,19.778,-0.089383,-0.046643531806084645,1.6405,0.60956,0.30392,?,?,53.642,-0.046644,-0.22891999999999998,1.0466,-2.5611473940258145e-05,17.633,2.3319,116.1,3.143743027757727,?,0
3541,0.059317999999999996,0.34974,0.27778,2.2438,1519.6,0.008587799999999998,0.072489,1.8593,0.90683,0.6502600000000001,0.3245824564545739,0.10412,1352,2.8593,0.072489,0.079937,19.195,1.0924,0.077178,0.0654124808398487,0.17995,0.6352,0.23231,10.013,0.55678,5.2287,0.18434,0.079937,117.23,3.1313,1.9995,0.076552,0.9068299999999999,0.77667,0.08441714544071105,0.81754,0.11763,0.085108,128.21,109.01,1.2439,2.0303,24.891,0.055248,0.06092431878080787,1.4328,0.22333000000000003,0.31936,1.3034,1.5568,47030.0,0.23321,0.09122100000000001,0.77965,0.19439916341155833,19.016,3.3482,89.889,4.060493440200599,1.8177,0
3542,0.32635,0.24933000000000002,0.44572,2.7877,152.05,0.0,0.37837,3.0107,1.4699,0.75067,1.5175470260297597,0.30329,204.14,4.0107,0.37837,0.25741,0,1.3879,0.39057,0.22202190625212598,0.89058,0.57895,1.5793,31.99,1.4617,2.4642,-0.063287,0.26137,85.268,4.2806,4.2806,0.40258,1.4699,0.75067,0.2738825770460576,1.467,0.018146,0.26571,81.768,81.768,?,2.7877,0,0.32314,0.21983808422341658,2.7877,0.24933000000000002,0.23361,2.4617,2.4617,129.79,0.27388,0.43475,0.7426,1.0066133702035e-16,?,4.4638,61.914,5.8953996711185965,4.8202,0
3543,-0.28476999999999997,0.9510299999999999,-0.86274,0.082591,-1323.4,-0.9584799999999999,-0.28476999999999997,0.051496,0.12524000000000002,0.048974000000000004,-0.30281472974553647,-1.8701,-1482.1,1.0515,-0.28476999999999997,-2.2738,208.12,0.74099,-0.23349,-2.2737943149153623,-0.67308,-1.2432,-0.24627,-4.5301,-0.93539,3.853,7.586,-1.8622,1126.7,0.32397,0.32035,-0.17942,0.12524000000000002,0.048974000000000004,-1.432609389971255,0.0010233,-0.17329,-1.8643,223.56,15.431,-3.9877,0.0066537,85.555,-0.28404,-2.267965506228042,0.081668,0.9404100000000001,3.0867,0.053098,0.053098,-6150.3,-1.4326,-5.8147,3.2492,0.21676808102258227,1.7538,23.653,2740.7,0.13317595516849035,0.13579,0
3544,0.12589,0.42858999999999997,0.44245,2.138,-1.2362,0.26857,0.15964,1.3332,1.9956,0.5714100000000001,0.4105967078189301,0.10169,770.88,2.3332,0.15964,0.079996,79.425,0.91975,0.18054,0.06308378432551613,0.47021,0.39468000000000003,0.39474,7.8225,2.6221,3.4429,0.20892,0.09089,77.152,4.7309,4.2917,0.15619,1.9956,0.6112,0.078267187813189,0.06699,0.063827,0.09047,147.28,67.852,0.28991,1.0211,86.169,0.13725,0.06877630787733012,1.9395,0.3888,0.21138,3.3863,3.6221,1226.7,0.078267,0.22032,0.92309,0.06963476312980159,4.5955,5.3794,71.114,5.132716049382717,11.826,0
3545,0.38497,0.15808,0.6986100000000001,5.4194,125.76,0.0,0.38497,5.3261,2.1081,0.8419200000000001,2.435285931174089,0.19513,140.27,6.3261,0.38497,0.18261,17.179,1.1455,0.37626,0.1826146767231156,1.8311,0.59086,2.6022,32066,4.8746,3.3619,-0.093111,0.18261,33.332,10.95,10.95,0.37709,2.1081,0.8419200000000001,0.17887671362838575,2.2665,0.013087,0.17849,86.296,69.118,3.8801,4.7918,20.921,0.34989000000000003,0.16597409990038425,5.4194,0.15808,0.091321,5.8746,5.8746,1607.5,0.17888,0.45725,0.81816,-1.4629677852696261e-16,21.247,5.2809,27.37,13.335652834008098,14.709,0
3546,0.43891,0.19707,0.29447,4.6886,21.25,0.0,0.051539,4.0742,0.7164699999999999,0.80293,0.645601332815573,0.14692,683.35,5.0742,0.051539,0.071935,86.664,0.90473,0.050118,0.6126006671598253,0.069499,0.4406100000000001,2.4997,39.603,0.47062,4.7611,0.1182,0.071935,43.728,8.347,3.3812,0.050118,0.7164699999999999,0.8487100000000001,0.06995128895836532,2.5125,0.063261,0.069951,88.501,1.837,2.58,2.5577,93.182,-0.0036059,-0.00503286948511452,1.8993,0.079831,0.1198,1.2832,1.3564,16986.0,0.069951,0.54664,0.92833,0.1460139738208809,4.2117,198.7,40.669,8.974834337538049,1.1451,0
3547,0.06249,0.30421,0.33593,2.4454,-1.7129,0.0,0.06249,2.2872,2.3117,0.6957899999999999,0.2688782754614689,0.031107,1544.1,3.2872,0.06249,0.027032,52.113,0.92075,0.0,0.02703205433230955,0.31389,0.6651600000000001,0.23638,0,0.77824,3.2921,0.075625,0.064756,42.861,8.5158,6.506,0.0014321,2.3117,0.75762,0.0006195008002768525,0.62236,1.0765,0,66.9,14.787,0.18933,1.0253,60.867,-0.0094201,-0.0040749664748886095,1.8683,0.23240999999999998,0.11743,1.6119,1.7552,658.19,0.14382,0.089812,0.88552,0.10319205507408864,7.004,24.684,36.697,9.946646013510607,5.3554,0
3548,-0.35707,0.15916,0.7981199999999999,6.0145,28.783,-0.7569899999999999,-0.35649000000000003,5.2813,0.87915,0.8405799999999999,-2.2398215632068363,-0.16893,-174.5,6.2829,-0.35649000000000003,-0.18089,111.65,0.93334,-0.33291,-0.40615367115964285,-0.70974,0.8405799999999999,-2.0953,-1.4851,18.684,3.0181,0.015401,-0.18089,25.916,14.084,-2.0917,-0.33291,1.9722,0.8405799999999999,-0.3786725814707388,0.92225,-0.016916,-0.16893,150.11,38.467,-0.59235,2.2272,98.153,-0.35649000000000003,-0.40549394301313774,6.0145,0.15916,0.071002,19.678,19.678,832.01,-0.13747,-0.42478999999999995,1.1375,0.0003093102381690928,3.2693,9.4888,29.478,5.523686855993968,46.135,0
3549,0.022834,0.48202,0.28505,2.2271,83.382,0.0,0.020274,1.0746,0.7744300000000001,0.51798,0.0872750753336203,0.12643,1796.9,2.0746,0.020274,0.026179,57.416,0.92483,0.035908999999999996,0.029484911483284474,0.091515,0.51646,0.20844,1.5478,0.59058,4.5182,0.61772,0.056135,111.36,3.2777,1.5796,0.013013,0.7744300000000001,0.75639,0.016803326317420552,0.036527,0.14151,0.046368,239.83,182.42,0.18744,1.7026,58.398,-0.041726,-0.05387962759707139,1.0733,0.2323,0.30509,1.0732,1.5671,9400.4,0.016803,0.044083,0.97514,0.4821035561218579,6.3571,2.0009,109.49,3.333749461902712,1.6045,0
3550,0.038907,0.40665,0.24813000000000002,1.6361,8.0395,0.23221999999999998,0.060904999999999994,1.405,1.0838,0.5713199999999999,0.15612263207813182,0.065228,1289.1,2.4591,0.060904999999999994,0.034504,43.5,1.2646,0.063354,0.03589868979516515,0.30186,0.5713199999999999,0.22905,0.38898,0.68591,4.2734,0.18995,0.034504,87.425,4.175,0.15579,0.063354,1.7893,0.58786,0.0584554345820262,0.18958,0.1137,0.035891,116.68,73.182,0.18495,1.0968,47.144,0.0091195,0.008414375346004796,1.5695,0.39011,0.23952,1.5793,1.625,4656.6,0.077306,0.068099,0.92269,0.0675103269621229,8.3909,4.9875,80.666,2.778190766706827,4.8794,0
3551,-0.063761,0.4133,-0.036886,0.91075,-106.84,-0.18864,-0.063761,1.3873,0.9342,0.57339,-0.1542729252359061,-0.031041,-7906.9,2.4195,-0.063761,-0.10374,85.915,1.1706,-0.050092000000000005,-0.06825198030400342,-0.18864,0.57339,-0.046162,-0.76136,-0.059151,4.7302,0.4121,-0.10374,229.29,1.5919,-0.1212,-0.050092000000000005,0.61545,0.57339,-0.05362020980518091,0.3882,-2.5116,-0.081499,128.25,42.338,-0.44072,0.5607,80.262,-0.094774,-0.1014493684435881,0.91075,0.4133,0.62819,0.9195,0.9195,-1981.6,-0.07043,-0.1112,1.0704,0.023212821988524528,4.2484,8.6211,245.44,2.2603435760948463,0.98564,0
3552,0.21319000000000002,0.21899999999999997,0.5162399999999999,3.5951,122.67,0.0,0.26006,3.5663,1.6533,0.7809999999999999,1.307294023023174,0.15926,303.58,4.5663,0.26006,0.15729,10.654,0.98053,0.28076999999999996,0.1289481642775056,0.53418,0.63749,0.98834,13.556,1.8124,2.5421,0.13246,0.15729,52.902,6.8995,6.2672,0.28084000000000003,1.6533,0.7809999999999999,0.1698663279501603,0.0071854,0.025702,0.16982,157.57,146.91,4.4176,3.3525,12.834,0.27752,0.16785822294804328,3.2656,0.19893,0.14494,2.742,2.742,179.86,0.16987,0.27298,0.84851,0.025697823303457257,34.259,2.4844,43.916,8.31096365555723,5.8046,0
3553,0.080276,0.3811,0.10361,1.2751,-1.2476,0.2613,0.10651,1.4256,1.0578,0.5433100000000001,0.28278242400106196,0.080428,694.79,2.624,0.10651,0.042788,15.838,1.0968,0.13213,0.07588958215163547,0.34051,0.5433100000000001,0.4565,0.56148,0.19935,4.8099,0.15067,0.042788,58.419,6.248,0.34671,0.13213,2.5026,0.54776,0.12491019096237471,0.025117,0.055482,0.05308,69.033,53.194,0.74317,0.9883,16.754,0.038437,0.03633673662318018,1.2602,0.37665,0.16005,1.0453,1.0539,6688.4,0.054628,0.14775,0.94537,0.14731921002742424,23.045,6.8617,55.227,2.8084428514536044,4.7895,0
3554,0.11314,0.87111,0.087631,1.1006,-294.67,-0.34435,0.11314,0.14795,0.72629,0.12889,0.1298802677044231,0.30872,1418.1,1.148,0.11314,0.15578,255.47,1.4116,0.11314,0.15577799501576506,0.10164,-0.2312,0.2574,?,2.1242,2.6197,1.0918,0.15578,508.67,0.71756,0.71756,0.10122,0.72629,0.12889,0.13936581806165582,0.08972,0.1295,0.15578,442.54,187.07,0.22257,0.51703,296.84,0.0020693,0.0028491373969075713,1.1006,0.87111,1.3936,3.1242,3.1242,36.504,0.13936,0.87787,0.84712,0.0,1.4287,1.9512,437.78,0.83375233896982,17.605,0
3555,0.07632,0.043795999999999995,0.9562,22.833,306.73,0.0,0.096569,21.833,1.0365,0.9562,2.2049730569001738,0.096051,160.56,22.833,0.096569,0.093165,41.435,0.88384,0.064138,0.07363241678726483,0.48631,0.9197,1.8109,12.473,?,3.5169,-0.74301,0.093165,16.368,22.3,22.3,0.059882000000000005,1.0365,0.9562,0.057773275446213225,18.789,0.021747,0.061878,62.366,20.931,0.6486,20.146,43.976,0.061147,0.058993728895320785,22.833,0.043795999999999995,0.044843,?,?,3143.6,0.057771,0.079815,0.91064,4.1832252667433205e-06,8.8089,17.438,15.422,23.66654488994429,?,0
3556,-0.042907,0.8379200000000001,-0.16309,0.7086,-43.705,0.0,-0.042907,0.19339,2.9883,0.16204000000000002,-0.07666208079472567,0.0096896,10563.0,1.1934,-0.042907,-0.014358,22.351,1.0641,-0.00081527,-0.014358330823545158,0.052774,0.00028308,0.034556,-0.019347,-0.27031,4.3932,0.27795,-0.0046352,69.631,5.3676,3.5853,0.054432000000000015,3.0034,0.36813,0.01821503865073788,0.03078,0.39313,-0.00027282,46.338,23.986,-0.23448,0.35773,22.233,-0.07267699999999999,-0.024320516681725392,0.47331000000000006,0.5596899999999999,0.1863,0.26857,0.61012,-4033.0,0.018215,-0.26479,1.0003,1.7172920266600842,16.33,15.217,68.363,5.339205631688972,4.9527,1
3557,0.021204,0.15674000000000002,0.84326,6.38,153.27,-0.045991000000000004,0.024196000000000002,5.38,1.9713,0.84326,0.1543702947556463,0.012274,2364.4,6.38,0.024196000000000002,0.012274,0,1.0032,0.024543000000000002,0.010756353675239689,0.10457,-0.023997,0.13528,70.75,?,2.0619,0.071961,0.01245,28.885,12.636,12.636,-0.0093057,1.9713,0.84326,-0.004720590473291737,0.094948,0.21287,0.01245,182.4,182.4,?,6.38,0,0.024543000000000002,0.012450159793029983,6.38,0.15674000000000002,0.079137,?,?,97.233,-0.0047206,0.025146,0.98793,-3.349707866527957e-17,?,2.0011,29.021,12.57687890774531,?,0
3558,0.025003,0.2608,0.19009,2.5438,-880.81,0.0,0.025003,2.8343,3.6347,0.7392,0.20306180459676765,0.024568,1066,3.8343,0.025003,0.006879,8.6834,0.99266,0.031624,0.00687897212974936,-0.023952,0.25447,0.3424,4.7657,0.27678,3.9077,0.068502,0.0087047,12.378,29.488,13.922,0.0039536,3.6347,0.8388399999999999,0.0010877376399702863,0.15675,0.090632,0.0087005,29.515,20.832,0.28916,1.8416,8.6928,-0.032672,-0.008988912427435552,1.201,0.12312999999999999,0.033912,1.0763,1.2214,1536.9,0.0010877,0.033825,1.0007,0.18624188311688314,42.034,17.521,12.365,29.519207341833834,5.2924,0
3559,-0.0019107,0.8077,-0.084622,0.89523,-61.26,-0.052563,-0.0019107,0.23808,1.5264,0.1923,-0.0023656060418472207,0.023089,8365.1,1.2381,-0.0019107,-0.0012518,37.898,1.474,0.0053043,-0.0012517688679245281,-0.027584,-0.054474,0.043634,0.22518,-0.30558,4.1392,0.52915,0.014181,200.44,1.821,1.821,0.05555499999999999,1.5264,0.1923,0.036396095387840666,0.001091,0.63411,0.0034751,172.7,134.8,-0.012056,0.69901,39.33,-0.03185,-0.020866090146750525,0.89523,0.8077,0.54915,0.69442,0.69442,-1165.9,0.036397,-0.0099364,1.0012,5.888154541703471e-16,9.631,2.7077,193.14,1.889810573232636,5.512,0
