"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.074515,0.59399,-0.079519,"0.80746","-70.892",0,0.074515,"0.68353",2.0993,0.40601,0.180419360306046,"0.066425","1554.7","1.6835",0.074515,"0.035494","32.276","1.0811",0,0.0354951650550183,"0.13802",0.35541,"0.23477","0","-0.11931",4.1752,"0.28249","0.080754","100.66","3.6261","2.5213",0.0075763,2.0993,0.56935,0.00360896489305959,"0.043372","0.30492","0","54.867","22.591","0.4014","0.35798","45.244",-0.064934,-0.0309312628018863,"0.56144",0.41301,"0.27578","0.60916","0.85423",-1190.4,"0.28663","0.18353","0.71703",0.445752567670747,"11.309","16.157","71.807",5.0829277741459,"3.1497",0
0.083738,0.16503,0.54664,"5.4234","73.5",0,0.083738,"5.0597",0.97284,0.83497,0.677601553649458,"0.086075","719.32","6.0597",0.083738,"0.086075","149.48","1.1189",0,0.0860758192508532,"0.37885",0.68859,"0.50742","0","1.6576",3.7376,"0.020419","0.18918","62.127","5.875","4.3995",0.0077193,0.97284,0.86212,0.00793480942395461,"1.1746","?","0","196.99","47.517","0.21018","2.1995","200.29",0,0,"4.0613",0.12358,"0.17021","2.5319","2.6142",2987.4,"0.2537","0.10029","0",0.0496425021258247,"2.4418","7.6814","46.365",7.8721475966985,"2.9499",0
-0.18782,0.4722,0.12405,"1.745","-5.0384",-1.1131,-0.18782,"1.0636",0.73037,0.50222,-1.12804804804805,"-0.10656","-2526.5","2.1177",-0.18782,"-0.29338","72.307","1.8354",-0.23533,-0.257157331215685,"-1.1131",0.50222,"-0.14447","-2.6848","0.17485",4.8619,"0.7125","-0.29338","69.333","5.2644","-0.49836",-0.23533,0.7967,0.80793,-0.32220655284308,"0.14351","-0.13415","-0.36759","152.03","79.725","-1.481","0.98335","52.811",-0.35492,-0.485945479688377,"0.6153",0.1665,"0.18995","0.7079","1.1388",9025.3,"-0.36917","-0.37396999999999997","1.3692",0.65963123730636,"5.0479","4.5782","94.929",4.38660660660661,"0.90237",0
-0.24955,1.4003,-0.89856,"0.31606","-234.5",-0.64263,-0.24955,"-0.28588",1.5145,-0.40033,-0.189945197138073,"-0.12128","-2782.7","0.71412",-0.24955,"-0.16478","44.048","1.4709",-0.21913,-0.164773852756685,"-0.89218",-0.53135,"-0.13117","-6.9651","-1.5366",3.6647,"0.924","-0.144","276.33","1.3209","1.2393",-0.22091,1.5145,-0.37351,-0.145863321228128,"0.0054284","-0.30458","-0.14469","98.356","54.309","-1.3654","0.17695","38.44",-0.285,-0.188180917794652,"0.29653",1.3138,"0.75706","-0.6846","-0.63873",-4151.8,"-0.14586","0.62337","1.1626",-0.216146678989833,"8.2865","6.7208","316.63",1.15276297762216,"2.5899",0
0.082736,0.47355,0.18398,"1.3889","-47.184",-0.53131,0.083193,"1.1117",2.4466,0.52645,0.175850261049695,"0.063815","1107.1","2.1117",0.083193,"0.034004","71.34","1.0283",0.093642,0.0338167252513692,"0.098506",-0.44858,"0.32873","7.2698","0.5365",3.3962,"0.16413","0.03658","73.286","4.9805","4.9757",0.09034,2.4466,0.52645,0.0369247118450094,"0.16288","0.094761","0.038275","86.531","15.192","0.17302","0.37812","74.075",0.020707,0.00846358211395406,"1.3876",0.47309,"0.20078","1.5352","1.5352",458.15,"0.036925","0.15716","0.96608",0.000873777186817529,"5.1164","24.027","70.58",5.17153184383521,"7.1343",0
-0.041982,0.4006,0.58757,"2.5565","50.96",0,-0.041982,"1.4963",3.6048,0.5994,-0.11121059602649,"0.0074349","5455.7","2.4963",-0.041982,"-0.011646","6.4902","1.0621",-0.040416,-0.011646138482024,"0.43992",0.37441,"0.066903","-22.29","16.823",2.3554,"0.040632","-0.011143","37.624","9.7011","9.1418",-0.057401,3.6048,0.5994,-0.0159234909010209,"0.7124","0.47073","-0.011212","70.487","63.997","-0.65497","2.3867","6.3884",-0.1092,-0.0302929427430093,"2.4091",0.3775,"0.10308","17.161","17.161",133.19,"-0.015923","-0.070039","1.0116",0.0385385385385385,"56.239","5.7034","38.224",9.54913907284768,"103.21",0
-0.054448,1.1801,-0.083477,"0.92003","-95.845",-0.52876,-0.054448,"-0.1526",1.7936,-0.18008,-0.0521582527061979,"-0.023872","-10060","0.8474",-0.054448,"-0.030356","79.546","1.4384",-0.036375,-0.03035682426405,"-0.17654",-0.58321,"-0.036283","-2.0118","-2.1066",3.4553,"0.5997","-0.027635","209.51","1.7421","1.541",-0.0249,1.7936,-0.043851,-0.0138826940231936,"0.10646","-1.5897","-0.02028","172.82","93.273","-0.13929","0.54555","78.457",-0.048007,-0.0267657225691347,"0.81382",1.0439,"0.57401","-4.5444","-1.1066",-238.15,"-0.013883","0.30236","1.03",-0.756219458018658,"4.5885","3.9132","212.42",1.71817223872018,"45.264",0
0.016571,0.20511,0.077749,"1.4229","31.448",0,0.016612,"3.8755",0.89089,0.79489,0.0903562686973076,"0.090931","924.15","4.8755",0.016612,"0.018647","2.5473","0.66216",0.029042,0.0186005006229725,"-0.21806",0.42148,"0.39476","2.3365","0.10529",3.7702,"0.21371","0.031956","75.975","4.8042","4.3063",0.0076321,0.89089,0.79489,0.00856682643199497,"0.080044","0.07317","0.032599","101.15","98.601","2.6652","1.3891","2.5693",-0.035355,-0.0396850340670565,"1.2754",0.18385,"0.20815","1.0765","1.0765",458.07,"0.0085669","0.020847","0.98204",0.0267458390469121,"143.29","3.7018","75.324",4.84574381289094,"1.2065",0
-0.001615,0.17722,0.078683,"1.444","-136.92",0.015213,-0.0014194,"4.6427",0.19832,0.82278,-0.00800925403453335,"0.025705","12689","5.6427",-0.0014194,"-0.0071573","226.18","0.75592",0.065318,-0.00814340459862848,"-0.0011531",0.013594,"0.027663","0.97873","0.10574",2.4722,"0.30996","0.32936","486.32","0.75054","0.75054",0.065315,0.19832,0.82278,0.329341468334006,"0.67513","0.082233","0.32936","250.77","24.591","-0.013141","0.75052","337.24",0.058801,0.296495562726906,"1.444",0.17722,"1.3324","1.1057","1.1057",23.337,"0.32932","-0.0019629","1.0072",9.1107404031746e-17,"1.6137","14.843","326.16",1.1190610540571,"0.26653",0
0.34064,0.27226,0.43088,"2.6024","16.986",1.0097,0.34064,"2.6706",1.1448,0.72709,1.26679062848643,"0.16372","210.4","3.673",0.34064,"0.11808","40.204","1.2604",0.34726,0.297554157931516,"1.0097",0.72709,"1.7348","1.3781","1.4353",4.1646,"0.085574","0.11808","38.949","9.3711","1.2755",0.34726,3.0522,0.73044,0.303336827393431,"0.096012","0.018689","0.12037","85.271","45.067","1.072","1.4207","46.027",0.21559,0.188321104122991,"2.5703",0.2689,"0.10671","2.4219","2.4331",6295.2,"0.12651","0.4685","0.87349",0.00551513567783905,"9.0787","8.099","34.022",4.25734473782075,"9.6096",0
-0.004923,0.65294,-0.090842,"0.48343","-80.535",0,0.00054074,"0.5315300000000001",0.57046,0.34706,0.00307483225292847,"0.092067","4537.7","1.5315",0.00054074,"0.0009479","2.6136","1.0119",0.035303,-0.00862987764260421,"0.19288",-0.0015185,"0.07207000000000001","1.0156","-0.099282",3.777,"1.1444","0.059904","119.96","3.0427","0.8194799999999999",0.035392,0.57046,0.82414,0.062041159765803,"0.075194","0.24936","0.061884","45.934","43.32","-1.2052","0.4602","2.7865",-0.016678,-0.0292360551134172,"0.1302",0.17586,"0.32866","0.3793","0.90072",-543.63,"0.062041","-0.014185","0.99905",1.37463262836397,"139.65","8.4256","112.52",3.24383031957239,"0.62347",0
0.097188,0.753,-0.32768,"0.4385","-214.24",-0.3313,0.10428,"0.32803000000000004",0.98145,0.247,0.178690153877789,"0.10625","2635.8","1.328",0.10428,"0.10625","84.401","0.95615",0.15162,0.0990249121198227,"-0.018774000000000002",-0.16014,"0.12907000000000002","3.0716","-0.44041",4.1226,"0.7668","0.15583","304.92","1.5995","1.2396",0.090025,1.0872,0.37269,0.0917265270772836,"0.0022416","0.16554","0.15449","94.682","10.281","0.42824","0.39113","88.742",0.15162,0.154485709918997,"0.33984000000000003",0.58358,"0.62519","0.33198","0.50091",-4346,"0.28824","0.39347","0.68127",0.685910931174089,"4.3246","35.503","217.03",1.68177456389869,"1.3191",1
-0.026693,1.9197,-0.70541,"0.57835","-17202",-1.5345,-0.026693,"-0.47908",0.00046915,-0.9197,-0.0159551703526599,"-52.631","-28377","0.52092",-0.026693,"-56.895","7695.3","0.022208",-0.017882,-56.896514973889,"-1.07",-1.5548,"-0.012862","-2.0294","-21.748",3.1003,"4075.4","-56.895","35982","0.010144","0.0088402",-0.016501,0.00046915,-0.67297,-35.1721197911116,"0.0046122","-4.0292","-38.115","7.4676e+005","7.3906e+005","-2.6986","0.57244","212.74",-0.019882,-42.3787701161675,"0.50402",1.673,"98.581","-28.355","-20.748",-888.62,"-35.173","0.029023","57.799",-0.268239643361966,"0.047432","0.00049387","1.3016e+006",0.000280424387328153,"0.014464",0
0.056214,0.25586,0.43041,"3.0117","-21.116",0,0.056214,"2.9084",0.77539,0.74414,0.262743631689647,"0.074219","1622.8","3.9084",0.056214,"0.072498","192.38","1.1838",0.056214,0.0724977108293891,"-0.063401",0.39455,"0.22492","?","1.2103",2.1558,"0.31512","0.072498","77.938","4.6832","3.9161",-0.2266,0.77539,0.78605,-0.292240034047383,"0.42973","0.1482","0.072498","260.04","67.66","0.13755","1.1015","148.88",0.05488,0.0707772862688454,"2.5184",0.21395,"0.21353","2.0924","2.2103",61.621,"-0.29224","0.075543","0.95056",0.056320047302927,"1.8973","5.3946","100.71",3.62416452442159,"2.1803",0
0.0013074,0.52601,-0.18769,"0.30626","-147.36",-0.18533,0.0013074,"0.89173",1.0617,0.46906,0.00483237848826465,"0.22947","1148.3","1.9011",0.0013074,"0.0017943","10.899","1.6734",0.05428,0.00123142130545352,"-0.19133",0.46906,"0.31787","0.79088","-0.20465",4.632,"0.72073","0.0017943","143.88","2.5368","0.10319",0.05428,0.74137,0.72453,0.0511255533578224,"0.016374","0.078543","0.074494","39.286","28.387","0.060087","0.22584","11.572",-0.11162,-0.105133276820194,"0.15752",0.27055,"0.3942","0.51144","0.78998",-8043.7,"0.058089","0.0027873","0.94191",0.555131539675095,"33.488","12.858","135.52",3.92422842358159,"0.79448",0
-0.1788,0.70672,0.13474,"1.1907","-11.314",0,-0.1788,"0.41498",2.4797,0.29328,-0.252999773601992,"0.039517","2632.4","1.415",-0.1788,"-0.072103","26.742","0.76536",0,-0.0721054966326572,"-0.3296",0.21022,"0.13866","0","0.84991",3.3817,"0.28219","-0.1596","121.09","3.0142","3.0142",0.039794,2.4797,0.29328,0.0160479090212526,"0.025853","0.08511","0","121.17","94.426","-0.98413","0.93358","31.13",-0.27679,-0.111622373674235,"1.1907",0.70672,"0.33177","1.8499","1.8499",324.46,"0.14096","-0.60965","0.85925",0,"13.649","3.8654","104.02",3.50874462304732,"15.641",0
0.020347,0.46986,0.094843,"1.234","-42.491",0.16454,0.027014,"1.1265",1.0541,0.52928,0.0666403532575178,"0.063695","2575","2.1283",0.027014,"0.025836","49.101","0.97202",0.038567,0.0193027227018309,"0.21626",0.52928,"0.12756","0.38881","0.18977",4.8901,"0.43075","0.025836","149.17","2.4469","0.082082",0.038567,1.0598,0.59376,0.0365876102836543,"0.21228","0.19766","0.036885","144.57","95.474","0.14466","0.88698","51.759",-0.0010192,-0.000966891186794422,"1.0646",0.40537,"0.40868","1.059","1.188",7363.6,"0.051355","0.038444","0.94864",0.123469619105199,"7.4336","3.823","141.51",2.60034042973086,"2.0921",0
-0.0020839,0.86763,-0.24651,"0.68567","-135.87",0.016901,0.00075713,"0.15257",1.7424,0.13237,0.000965443811126838,"0.032414","5607.4","1.1526",0.00075713,"0.00043454","78.303","1.276",0.0081121,-0.0011959940312213,"0.039503",0.014818,"0.061818","0.64015","-0.53325",4.0194,"0.49585","0.0077076","166.4","2.1935","1.9827",0.022101,1.7424,0.21151,0.0126842286501377,"0.014819","0.45309","0.0046558","110.21","31.908","-0.005575","0.20904","79.309",-0.047607,-0.0273226584022039,"0.61976",0.78423,"0.45588","0.28635","0.45754",-2577.6,"0.012685","-0.015743","0.99957",0.630052126614792,"4.6614","11.439","164.29",2.22179717684863,"3.7691",0
0.072191,0.44777,0.20732,"2.0481","4.5195",0.29116,0.078794,"1.2104",1.0315,0.542,0.398331732470553,"0.11238","1368.1","2.2333",0.078794,"0.074128","66.261","1.1014",0.064193,0.0699864275327193,"0.35043",0.542,"0.25204","0.62296","0.34852",4.3884,"0.40319","0.074128","70.069","5.2092","0.14336",0.064193,1.1942,0.79195,0.0622326708676684,"0.10678","0.14039","0.060391","131.86","65.603","0.37411","1.0726","68.351",0.023531,0.0228124091129423,"0.9048",0.19781,"0.19197","0.91113","1.3313",5070.8,"0.030585","0.13319","0.96942",0.480055350553505,"5.5085","5.5638","67.926",5.21459986856074,"1.7869",0
-0.03651,0.79831,-0.080353,"0.81957","-72.433",-0.0029363,-0.041123,"0.23754",0.97302,0.18963,-0.092338610081958,"0.029871","9319.5","1.2526",-0.041123,"-0.039288","41.774","1.0671",-0.034166,-0.0375223530862675,"0.0088623",0.18963,"0.044944","-0.3176","-0.12654",4.5551,"0.75801","-0.039288","151.11","2.4155","-0.042798",-0.034166,1.0614,0.54259,-0.0351133584098991,"0.014869","0.68665","-0.032641","124.97","83.196","-0.30477","0.55058","40.647",-0.10655,-0.109504429508129,"0.45721",0.44535,"0.414","0.29863","0.85447",-2884.9,"-0.027732","-0.19253","1.0277",1.92490639666719,"8.7375","4.3872","155.3",2.18484338160997,"1.6484",0
0.13167,0.36788,0.44784,"2.7628","110.41",0,0.16259,"1.7183",1.2627,0.63212,0.64001732010707,"0.13961","761.69","2.7183",0.16259,"0.12876","28.297","1.2308",0.15598,0.104276550249465,"0.55107",0.62003,"0.39515","21.444","1.5022",3.9178,"0.012713","0.13452","83.789","4.3907","3.032",0.15604,1.2853,0.74596,0.123576463134553,"1.4324","0.072272","0.12353","97.7","69.403","1.3451","2.3775","32.033",0.14228,0.112679179535915,"1.9079",0.25404,"0.22776","2.1204","2.5022",3705.9,"0.12358","0.2083","0.8735",0.180092387521357,"12.899","5.2591","73.435",4.97047709022201,"4.2356",0
1.1353,2.1346,-1.1346,"0.46846","-15.43",-3.5931,1.1353,"-0.53154",27.625,-1.1346,0.531856085449265,"0.041096","686.29","0.46846",1.1353,"0.041096","0","1.1248",1.1409,0.0410968325791855,"0.62157",-2.4578,"0.53185","215.56","?",0.48044,"0.042497","0.041096","29.441","12.398","12.398",1.1604,27.625,-1.1346,0.0420054298642534,"0.44987","0.062366","0.0413","0.52448","0.52448","?","0.46846","0",1.1409,0.0412995475113122,"0.46846",2.1346,"0.080659","?","?",-3.43,"0.042006","-1.0006","0.95891",-2.42088969081326e-16,"?","695.92","28.204",12.9415347137637,"?",0
-0.048359,0.47869,0.02697,"1.0563","-109.49",-0.14065,-0.048359,"1.0851",0.96973,0.51942,-0.101023626981972,"0.03348","8304.0","2.0891",-0.048359,"-0.076949","117.42","1.9838",-0.026507,-0.049868520103534,"-0.14065",0.51942,"0.043955","-0.40901","0.054557",5.0362,"0.44629","-0.076949","269.6","1.3539","-0.055375",-0.026507,0.63133,0.51942,-0.0273344126715684,"0.41572","0.36691","-0.042178","178.1","60.677","-0.23919","0.63397","113.87",-0.095907,-0.0989007249440566,"1.0563",0.47869,"0.73863","1.0507","1.0507",2931.6,"-0.03121","-0.093103","1.0312",0.00363867390551011,"3.1084","6.0154","278.01",2.025799578015,"1.2713",0
0.091364,0.72845,0.28096,"1.9883","71.762",0.031307,0.10947,"0.37277",1.7542,0.27155,0.385091638231259,"0.21785","695.76","1.3728",0.10947,"0.062406","2.6279","1.7033",0.13947,0.0520830007980846,"0.11111",0.12267,"0.49974","4.4645","0.64623",2.858,"0.29508","0.062406","64.098","5.6944","2.2222",0.13545,1.7542,0.71573,0.0772146847565842,"0.7416","0.058915","0.079507","73.744","71.116","7.2339","1.9439","2.8478",-0.1332,-0.0759320487971725,"0.77594",0.28427,"0.17561","0.62458","1.6462",202.59,"0.077214","0.33646","0.93778",1.63572086171976,"138.89","5.1325","59.149",6.17089386850529,"4.0349",0
-0.15237,1,0.0466,"1.051","-1.5846",0.058691,-0.18263,"0.0",10.544,0,-0.19980088834431,"-0.014848","-2331.4","1.0",-0.18263,"-0.017321","0","0.83847",-0.18263,-0.0144508725341426,"-0.11763",0,"-0.1263","?","1.1844",1.6772,"0.07134","-0.017321","31.106","11.736","10.727",-0.18158,10.544,0,-0.0172211684370258,"0.37359","-0.21291","-0.017321","21.433","21.433","?","1.051","0",-0.20871,-0.0197941957511381,"0.9606600000000001",0.91406,"0.085207","0","0",2.216,"-0.017221","?","1.0174",12.1960403339804,"?","17.029","31.641",11.5353477889854,"267.99",1
-0.04418,0.78288,-0.053091,"0.82126","-108.77",-0.053169,-0.049485,"0.25779",0.97737,0.20182,-0.166599333400667,"0.0001742","3.0469e+006","1.2773",-0.049485,"-0.091915","66.287","2.9824",-0.018003,-0.0452029425908305,"-0.060074",0.20182,"0.0068959","-0.32682","-0.070221",5.7207,"1.2916","-0.091915","196.82","1.8545","-0.022996",-0.018003,0.55689,0.68766,-0.0184198410018724,"0.29672","0.81513","-0.033439","105.63","39.345","-0.45186","0.4921","64.787",-0.067581,-0.0691457687467387,"0.3116",0.29703,"0.53924","0.26694","0.90954",-27909,"-0.023158","-0.21891","1.0232",2.48315330492518,"5.5064","9.2768","201.38",3.29047570952429,"0.71207",0
0.15197,0.096323,0.59979,"8.1534","97.134",0,0.18735,"9.3817",2.0346,0.90368,2.23442699202118,"0.11829","146.08","10.382",0.18735,"0.092082","16.029","0.99756",0.17561,0.0746928143123956,"0.52964",0.79491,"2.1314","?","1.8959",2.6625,"-0.19145","0.092082","16.398","22.259","19.375999999999998",0.16826,2.0346,0.90368,0.0826993020741178,"6.048","0.014025","0.086311","31.669","15.64","1.7009","7.0878","17.474",0.12228,0.0601002654084341,"7.0974",0.083847,"0.044926","2.8565","2.8565",275.72,"0.082697","0.16817","0.90903",0.0138024521954673,"22.772","23.337","15.042",24.265626677162,"6.4314",0
0.32154,0.10103,0.76564,"9.1481","199.67",0,0.32154,"8.8982",1.5384,0.89897,3.42191241419677,"0.21391","112.05","9.8982",0.32154,"0.20901","20.482","0.66617",0.31306,0.209009360374415,"1.139",0.89622,"3.2574","17680","5.4533",3.7061,"-0.024706","0.20902","27.946","13.061","12.148",0.31115,1.5384,0.90523,0.202255590223609,"1.5092","0.010504","0.20349","170.3","149.82","3.7246","8.2294","25.675",0.30551,0.198589443577743,"8.5085",0.093965,"0.076563","6.403","6.4476",3891.5,"0.20225","0.35768","0.79316",0.00785899418223074,"17.821","2.4363","22.294",16.3720534241473,"10.958",0
0.077064,0.17018,0.43776,"13.984","-1704.5",0,0.077064,"4.8762",4.1328,0.82982,2.2857481833012,"0.0545","275.77","5.8762",0.077064,"0.018647","8.9589","0.79403",0.078607,0.0186469221835075,"0.12474",0.099372,"1.3235","46.777","0.82826",3.3663,"-0.0093799","0.018669","2.9864","122.23","24.216",0.012123,4.1328,0.82982,0.00293336236933798,"6.239","0.025014","0.01902","23.062","14.103","0.75971","10.975","8.9844",-0.069566,-0.0168326558265583,"2.7705",0.033715,"0.0081813","1.5701","1.5701",1017.5,"0.0029334","0.09286799999999999","0.99756",0.164451326793762,"40.742","25.881","2.9777",122.580453803945,"7.8194",0
0.015054,0.79737,0.077624,"1.1867","-95997",0,0.015054,"0.25413",4.3802,0.20263,0.0362040354969818,"0.0066968","9921.8","1.2541",0.015054,"0.0034369","5.1491","0.6462",0.051223,0.00343682936852198,"0.24438",0.015054,"0.036788","0.6227","0.15324",3.4452,"0.18204","0.0034369","35.059","10.411","5.4291",0.051223,4.3802,0.53964,0.0116942148760331,"0.53522","0.40577","0.011694","22.573","17.423","0.24363","1.0381","5.21",0.036944,0.00843431806766814,"0.61883",0.41581,"0.096053","0.40001","1.0653",216.38,"0.011694","0.074293","1.0071",1.88303804964714,"70.886","20.949","34.649",10.5341381881148,"8.6468",0
0.16548,0.86582,-0.3109,"0.64074","-72.235",-0.038354,0.20525,"0.15497",3.0526,0.13418,0.237173561358909,"0.067238","1539.7","1.155",0.20525,"0.067238","30.994","1.2772",0.22539,0.0542095263054445,"0.14567",0.12717,"0.19112","11.023","-0.698",4.0762,"0.27215","0.073311","119.36","3.2916","3.29",0.21239,3.0743,0.13418,0.0695767542422853,"0.04218","0.12805","0.073836","61.937","30.943","0.63839","0.3417","33.214",0.22539,0.073835418987093,"0.64043",0.8654,"0.3038","0.30124","0.30124",-3705,"0.1331","1.2333","0.86352",0.0031301237144138,"11.777","11.796","103.48",3.52738617980125,"6.8534",1
0.15145,0.34223,0.48098,"2.4674","41.03",0,0.15145,"1.922",2.9904,0.65777,0.46203361908539,"0.12282","340.11","2.922",0.15145,"0.050646","17.684","1.0198",0.17002,0.0506453986088818,"1.1713",0.22422,"1.0732","8.8559","2.5152",3.238,"0.099596","0.052328","42.576","8.573","8.2112",0.18026,2.9904,0.65777,0.0602795612627073,"0.25876","0.029566","0.056855","88.364","70.679","1.0453","2.0253","18.819",-0.045809,-0.0153186864633494,"2.3632",0.32779,"0.11665","3.4396","3.4396",832.05,"0.060279","0.23025","0.94941",0.0219529622816486,"20.64","5.1642","40.009",9.12291406083163,"15.637",0
0.17498,0.491,0.37566,"1.7655","41.049",0.35825,0.2176,"1.0238",1.1213,0.5027,0.443393919634852,"0.14147","643.56","2.0367",0.2176,"0.11055","32.249","1.7383",0.22158,0.156051012217961,"0.44875",0.5027,"0.48036","1.2622","2.8125",5.1182,"0.22178","0.11055","102.04","3.577","0.45129",0.22158,1.9946,0.50294,0.197609917060555,"0.12829","0.05715","0.11257","148.99","116.74","1.0061","1.4111","36.161",0.16071,0.143324712387407,"1.7646",0.49076,"0.27956","3.7635","3.7653",49319,"0.10818","0.34808","0.89182",0.0130097473642331,"11.318","3.1267","91.001",2.28482353900073,"14.737",0
0.072081,0.3342,0.34563,"2.0721","14.093",0,0.090053,"1.9922",1.9556,0.6658,0.279320719602978,"0.062997","990.14","2.9922",0.090053,"0.046048","50.464","1.2201",0.10374,0.0368587645735324,"0.21138",0.64302,"0.31486","5.2129","1.0411",4.1928,"0.083076","0.055908","64.065","5.6973","5.4961",0.11884,1.9556,0.67604,0.0607690734301493,"0.54707","0.081381","0.053048","91.762","41.298","0.26659","1.2334","53.729",0.070597,0.0360999181836776,"1.9989",0.3224,"0.17552","2.0056","2.0364",5387.8,"0.060767","0.10826","0.95457",0.0177230399519375,"7.2329","8.8382","60.172",6.06575682382134,"5.891",0
-0.38014,3.5937,-2.717,"0.24395","-473.94",0,-0.38014,"-0.72174",1.9696,-2.5937,-0.105779558672121,"-0.18189","-3661.4","0.27826",-0.38014,"-0.19301","14.841","0.71673",-0.19114,-0.193003655564582,"-0.59103",-0.38014,"-0.099688","-0.96757","-22.03",0.27254,"1.7994","-0.092708","607.52","0.6008","0.6008",-0.18954,1.9696,-2.5937,-0.0962327376116978,"0.018422","-0.70778","-0.097045","150.2","135.35","-4.7467","0.22166","13.539",-0.21303,-0.108159017059301,"0.24395",3.5937,"1.6644","-21.03","-21.03",-5.089,"-0.096232","0.14656","1.1907",2.60746121193215e-16,"24.593","2.6966","665.98",0.548070234020647,"15.97",0
0.048117,0.45881,-0.037181,"0.89162","2339.7",0,0.060143,"1.1795",2.957,0.54119,0.17531335626421,"0.046242","1224.7","2.1795",0.060143,"0.020339","7.8621","1.082",0.07214,0.0162722353736896,"0.039594",0.19756,"0.27181","5.8712","-0.053565",4.1538,"0.15385","0.023993","43.063","8.4782","6.3392",0.049231,2.957,0.6543,0.0166489685492053,"0.014197","0.10283","0.024396","37.156","29.294","0.75544","0.70596","7.9931",-0.0044545,-0.00150642543118025,"0.66668",0.34306,"0.11795","0.77967","0.94263",-529.81,"0.016649","0.088909","0.98777",0.213880522552154,"46.425","12.46","42.346",8.6194834722789,"4.26",0
-0.13293,0.88801,0.10995,"1.1238","-45.007",-0.18024,-0.13293,"0.12611",1.2106,0.11199,-0.149694260199772,"-0.10552","-2537.3","1.1261",-0.13293,"-0.1098","82.325","0.53128",-0.13191,-0.109805055344457,"-0.77304",-0.31317,"-0.14385","-129.28","53.875",2.0704,"0.53802","-0.10896","243.68","1.4979","1.4979",-0.1195,1.2106,0.11199,-0.0987113827853957,"0.26938","-0.23359","-0.10896","228.76","146.44","-0.48683","0.81632","74.929",-0.1371,-0.113249628283496,"1.1238",0.88801,"0.66762","54.875","54.875",12.93,"-0.098713","-1.187","1.1029",-1.00036313021678e-15,"4.4336","2.4925","267.74",1.36327293611558,"593.22",0
-0.58722,0.96188,-0.63041,"0.3446","-135.78",-0.1911,-0.58722,"0.039624",1.9986,0.038114,-0.610491953258203,"-0.23428","-749.8","1.0396",-0.58722,"-0.29381","17.21","0.57993",-0.52516,-0.293815670969679,"-0.61479",-0.13612,"-0.4868","-8.4252","-0.94299",2.4897,"0.46877","-0.27692","141.12","2.5865","2.5865",-0.48924,1.9986,0.038114,-0.244791353947763,"0.2015","-0.078938","-0.26276","25.139","7.9287","-6.2313","0.24663","13.826",-0.64414,-0.322295606924847,"0.3446",0.96188,"0.38663","0.057012","0.057012",-194.66,"-0.24479","-15.407","1.2729",0.000157422469435236,"21.209","46.035","175.66",2.07780596332183,"2.9896",0
0.0018332,0.060576,0.66427,"14.094","202.6",0,0.0018332,"15.508",0.95366,0.93942,0.0361371207790416,"0.055716","416.12","16.508",0.0018332,"0.0019223","51.529","0.81712",-0.0051404,0.00192227838013548,"0.14331",0.91339,"0.87715","-0.34542","2.3307",3.2835,"-0.29155","0.0019763","19.353","18.86","15.794",-0.0030625,0.95366,0.93942,-0.00321131220770505,"7.0709","0.043743","-0.0053901","136.37","84.839","0.013616","11.441","51.364",-0.056442,-0.0591846150619718,"11.803",0.050729,"0.053023","3.2962","3.2962",1275.8,"-0.0032112","0.0019513999999999998","0.99814",0.0104862574780183,"7.0834","4.3023","19.416",18.7991089909125,"3.3462",0
0.022866,0.42059,0.26844,"1.6382","5.9984",0,0.022866,"1.3776",1.2783,0.57941,0.0543664851755867,"0.10971","1094.6","2.3776",0.022866,"0.017887","66.605","1.1137",0,0.0178878197606196,"0.11452",0.083292,"0.33347","0","0.86321",3.8954,"0.32523","0.036624","222.98","1.6369","1.6369",0.030606,1.2783,0.57941,0.0239427364468435,"0.07248","0.11943","0","188.03","121.42","0.098023","1.0836","123.67",-0.11739,-0.0918329030743957,"1.6382",0.42059,"0.61092","1.8632","1.8632",2109.6,"0.46145","0.039464","0.54566",-1.24687666394757e-16,"5.4801","3.006","120.09",3.03930193299888,"4.1108",0
0.16394,0.62641,-0.19121,"0.6358","-141.86",0.27875,0.20307,"0.57983",1.2554,0.36321,0.3868,"0.22792","926.48","1.5964",0.20307,"0.18755","31.411","1.1995",0.21775,0.130587860442887,"0.34763",0.36321,"0.33149","2.5246","-0.28701",5.0476,"0.53783","0.18755","222.17","1.6429","0.34762",0.21775,1.0873,0.46462,0.173450693006213,"0.15681","0.078766","0.2011","84.77","53.359","1.7593","0.45831","39.432",0.17404,0.138633104986458,"0.53287",0.525,"0.60868","0.54519","0.69741",-21336,"0.20342","0.45135","0.79658",0.30778337600837,"11.62","6.8405","176.98",2.3912380952381,"1.6253",0
