,Attr1,Attr3,Attr4,Attr5,Attr6,Attr9,Attr10,Attr12,Attr13,Attr15,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr26,Attr27,Attr29,Attr30,Attr31,Attr33,Attr35,Attr39,Attr40,Attr41,Attr42,Attr43,Attr45,Attr47,Attr48,Attr51,Attr52,Attr53,Attr55,Attr56,Attr57,Attr58,Attr59,Attr61,Attr63,Attr64,Attr68,Attr69,Attr70,class
6087,0.023591,-0.27497,0.3884336,-143.89,-0.20963,0.7837970000000001,0.079498,-0.01680606,-0.0069968,-41490.0,-0.008098000000000001,-589.5192,3.7844620000000004,2.2448,0.041895,0.02038275,0.0020144000000000004,0.025629000000000002,0.82275,4.0766,0.7945800000000001,0.031774000000000004,1.1691639999999999,-0.049023000000000004,-0.04235614,0.035144,0.73239,0.036198,11.66187,0.17298,3.935402,0.041895,0.3932913,0.37197729999999996,6.941964,13.12496,0.08417899999999999,0.29675,0.96795,5.727055,3.118443,8.802627000000001,0.8998828000000001,-4.209186,6.522869,0,1
6088,-0.086134,0.54042,1.883277,27.878,0.0,0.5417724,0.8629399999999999,-0.7219949999999999,-0.0725,-1004.9,-0.086134,-5889.9,5.5467,1.0612,-0.086186,-0.1254354,-0.19766,-0.36322,-390.73,4.013999999999999,0.17082999999999998,-0.12542999999999999,2.014663,-0.088581,-0.128999,0.18849000000000002,-0.091675,-0.12550999999999998,11.66427,-0.17927,5.4417279999999995,-0.12254000000000001,0.11270350000000001,0.14313879999999998,6.944315,13.142479999999999,-0.129,-0.099815,1.1232,5.708991,1.683311,8.803131,1.1045989999999999,1.270641,6.52289,0,0
6089,0.12696,0.48913,1.185193,-51.501000000000005,0.0,1.170117,0.60065,0.31822740000000005,0.05797000000000001,1148.1,0.12696,9205.553,4.7372510000000005,0.9788100000000001,0.0,0.0579726,0.42033000000000004,0.31790999999999997,19.22101,4.0726,0.18007,0.13354000000000002,1.7267759999999999,0.029088,0.01328219,0.1986,0.2073067,0.0,11.662519999999999,0.18705,4.934191,0.0,0.33572909999999995,0.19583810000000001,6.9470410000000005,13.142879999999998,0.15791,0.21136999999999997,0.8436,5.708925,2.8810029999999998,8.803091,3.023883,4.477337,6.522876999999999,0,0
6090,0.010602,0.4979,1.26481,79.675,0.0,1.107067,0.66742,0.04470804,0.020778,2931.2,0.014869,718.9333,2.546394,1.3415,0.021008000000000002,0.005319351999999999,0.41057,0.11169000000000001,3.4182,3.6674,0.165,0.0091598,1.9377630000000001,0.016546,0.008301641,0.017480000000000002,0.23313000000000003,0.01054,11.66266,0.16509000000000001,2.802736,-0.0055359,0.2871169,0.1555155,6.945664999999999,13.13606,0.008301799999999998,0.015885,0.99256,5.708922,1.28762,8.803167,2.546081,4.003013,6.5228779999999995,0,0
6091,0.026624000000000002,0.27752,0.9167382,-36.597,0.0,1.184628,0.3911,0.06677944,0.023355,4253.7,0.040662000000000004,1322.639,4.247595,1.0768,0.073961,0.01190112,0.10335,0.062752,2.2201,3.2710000000000004,0.25916999999999996,0.033068,1.518638,0.06576699999999999,0.02939833,0.17028,0.23726,0.033061,11.66245,0.063012,4.326193,0.062375,0.47555070000000005,0.247196,6.945189,13.13251,0.029398,0.06807300000000001,0.9819,5.708922,1.9759470000000001,8.802817999999998,3.029941,8.061041000000001,6.522874,0,0
6092,0.30294,0.31526,1.1756719999999998,368.14,0.0,1.8397830000000002,0.5706100000000001,1.148326,0.068212,436.59,0.30294,16744.5,1.499802,0.9466200000000001,0.30708,0.05756251,0.5927,0.8360299999999999,50.012,3.8012,0.058002,0.058728999999999996,2.991473,0.28160999999999997,0.05350954,0.48486,0.039416,0.05835,11.66162,6.0360000000000005,2.116484,0.25104,0.234131,0.05151882,6.943175999999999,13.13543,0.05351,0.5309,0.9493,5.709884,2.6481689999999998,8.805261999999999,2.602913,16.69352,6.522876,0,0
6093,-0.007274200000000001,0.0047735,0.7191165,-142.02,-0.10635,0.7127395000000001,0.21197,-0.006279572,0.018049000000000003,15134.0,-0.0041275,-894.2291,4.946559,1.1184,0.012212,-0.0072222,-0.12108,0.019686000000000002,0.12963,5.1672,0.74662,-0.004350199999999999,0.8892073,0.012212,0.012124700000000002,0.010019,0.6976,0.01287,11.66353,-0.020033000000000002,4.978943,-0.009040600000000001,0.5051837,0.5292861999999999,6.942473,13.13287,0.007130199999999999,-0.034317,0.99287,5.710966,1.4465780000000001,8.802496000000001,1.337029,210.9982,6.522868,0,0
6094,0.061596000000000005,0.45501,1.240956,-8.1911,0.0,1.267531,0.65393,0.25613270000000005,0.06756000000000001,742.02,0.082444,2941.3070000000002,4.30702,0.8660700000000001,0.09690700000000001,0.02444577,0.38216999999999995,0.43165,6.1871,3.3634,0.13706,0.037315,2.143789,0.095339,0.03783744,0.010737,0.06245800000000001,0.03846,11.66232,0.12186,4.391107,0.0091214,0.279055,0.12466600000000001,6.944696,13.133560000000001,0.037838,0.094192,0.96735,5.709045,2.342301,8.803442,2.509113,5.53768,6.522876999999999,0,0
6095,0.10377,0.34626999999999997,0.9619976999999998,70.837,0.0,0.8933377,0.39418000000000003,0.23327060000000002,0.1963,798.4,0.14132,2562.701,0.0,0.36564,0.17251,0.07354880000000001,0.688,0.39519,5.4034,2.6867,0.41053,0.10412,1.408276,-0.46038999999999997,-0.3263094,0.051711,0.065532,0.12227,11.66341,2.1645939999999997,1.532708,0.036868,0.4736345,0.28046109999999996,6.949788000000001,13.131820000000001,-0.3263,0.26326,0.93109,5.708922,0.9304106,8.802616,3.416185,4.074566,6.522873000000001,0,0
6096,0.16523,0.032362,0.8729735000000001,67.619,0.0,0.3082719,0.7481800000000001,1.7804959999999999,0.5793,482.7,0.16523,18148.23,1.9339389999999999,0.98879,0.17185,0.5026772,0.2798,0.75616,25.038,4.4879,0.76079,0.50266,1.323275,0.073252,0.22285370000000002,0.02617,0.0426,0.52283,11.66253,31.009,2.50435,0.14665999999999998,0.08874321,0.3096001,6.942692999999999,13.13345,0.22285,0.22084,0.79889,5.709626999999999,1.3357510000000001,8.802798,0.3189953,10.15697,6.522873000000001,0,0
6097,0.07741,0.41284,1.5783639999999999,52.919,0.0,0.8539774,0.7841100000000001,0.6581812,0.10203,586.6,0.096983,7776.221,4.2253870000000004,1.034,0.096381,0.05879538,0.38803000000000004,0.53157,13.870999999999999,4.1732,0.0077242000000000005,0.078195,2.1934400000000003,0.14278,0.108446,1.4141,0.053812,0.07320399999999999,11.662189999999999,0.3184,4.384894,0.059029,0.1374549,0.118254,6.943588,13.1436,0.10845,0.098724,0.9276200000000001,5.709212,2.573844,8.803609,1.3846969999999998,3.189129,6.522883,0,0
6098,0.14704,0.28064,0.9890277,-40.384,0.0,0.9346299000000001,0.56276,0.33704670000000003,0.11395,925.12,0.14704,10801.01,4.6516720000000005,0.98687,0.14858,0.09712663,0.42456000000000005,0.39454,29.324,4.0856,0.28846,0.09712799999999999,1.417115,0.15048,0.0993989,0.0020702,0.083736,0.098148,11.66284,0.34165999999999996,4.786247,0.12311,0.36204250000000004,0.2776166,6.943786,13.138229999999998,0.099401,0.26128,0.9031299999999999,5.708928,1.8410650000000002,8.802788,1.848063,5.394456,6.522874,0,0
6099,0.012627,0.11742999999999999,0.8601516,-32.753,0.029381,0.719921,0.34869,0.03977507,0.031208,4650.5,0.014677,3792.087,4.085891999999999,1.145,0.035179,0.01235639,0.036656,0.075237,0.22655,5.3433,0.39384,0.0092489,1.650254,0.035179,0.03442509,0.019556,0.29624,0.022169,11.6623,0.04965,4.165218,0.00033433,0.3140805,0.21319829999999998,6.9425229999999996,13.181510000000001,0.021424000000000002,0.036211,0.9785799999999999,5.711604,2.0867709999999997,8.802682,1.4085,8.702206,6.522868,0,0
6100,0.2106,0.6906100000000001,1.453373,55.253,0.0,1.588739,0.65156,0.8405572,0.06728200000000001,489.06,0.26006,2539.703,2.5812009999999996,2.0,0.2604,0.05448618,0.26583,0.6044,742.41,2.0678,0.05637,0.067372,2.537736,0.26043,0.06737814,0.44791000000000003,0.044604000000000005,0.06737,11.66206,1.6284,2.875016,0.2604,0.2695614,0.08234375,6.945567,13.131639999999999,0.067379,0.32323,0.9327200000000001,5.709121,1.8378240000000001,8.804143,3.4472769999999997,5.5967910000000005,6.522881,0,0
6101,0.11035999999999999,0.73792,2.2470220000000003,74.067,0.33468000000000003,0.7368151999999999,0.89441,1.376095,0.11442999999999999,213.36,0.13696,17871.79,4.7215300000000004,1.0318,0.13404000000000002,0.10441860000000001,0.41621,1.4435,0.95199,4.6602,-0.038013,0.092045,2.717736,0.13404000000000002,0.1268237,1.5802,0.019554,0.09007799999999999,11.66279,0.24313,4.806483,0.10073,0.094881,0.0683033,6.947171000000001,13.19622,0.05379199999999999,0.12339000000000001,0.94621,5.708945,2.02548,8.803861999999999,2.317879,1.432269,6.522871,0,0
6102,-0.10386,0.57103,1.721734,-1000.5,0.0,1.3593520000000001,0.83725,-0.6454941,-0.0363,-571.92,-0.10386,-1973.836,3.6385330000000002,0.7934100000000001,-0.11172,-0.03629819,-0.22714,-0.6382,-1680.6,2.7336,0.014730000000000002,-0.0363,2.692666,-0.10753,-0.03758082,0.77248,-0.048556,-0.039046,11.66202,-0.35774,3.960007,-0.11172,0.1491956,0.07010052,6.944881,13.1321,0.22708000000000003,-0.12405,0.77441,5.7089300000000005,2.304668,8.804936999999999,2.4573650000000002,5.01077,6.522886,0,0
6103,0.29559,0.06411900000000001,0.7973806,-48.048,0.0,0.9894561,0.47336999999999996,0.991459,0.23504,493.45,0.3645,22361.96,3.959574,1.3134,0.36266,0.17834560000000002,0.6036600000000001,0.60885,117.07,3.9055,0.31342,0.22083000000000003,1.515786,0.35119,0.21189210000000003,0.02374,0.045277,0.21881,11.66216,1.2656,4.246976,0.33762,0.3130866,0.2479922,6.942672,13.13251,0.21189000000000002,0.62445,0.7823899999999999,5.710036,2.277334,8.802944,1.365253,25.84881,6.5228720000000004,0,0
6104,0.82401,0.75055,2.150077,249.05,1.0061,0.9898278,0.86525,7.180289,0.51566,57.512,0.82401,41063.41,3.6781980000000005,0.9003899999999999,0.8220799999999999,0.4968705,0.804225,6.3465,311.29,3.6976,0.031403,0.49688000000000004,2.1330419999999997,0.80453,0.4851242,0.77375,0.005264100000000001,0.49571000000000004,11.66283,4.7014,4.3764199999999995,0.79093,0.1086391,0.1261039,6.948055999999999,13.13887,0.48513,0.9523299999999999,0.51088,5.7089989999999995,1.324805,8.804437,2.5886669999999996,2.20958,6.5228980000000005,0,0
6105,-0.30777,0.83229,4.601597,501.75,0.0,0.11656810000000001,0.9914700000000001,-36.09062,-3.3375,-10.219,-0.30777,-4880.207,0.0,0.033905000000000005,-0.50148,-3.3723410000000005,0.33233,-35.718,-156.0913,2.5525,-8.5812,-3.3724,4.264481,-0.50676,-5.552743,93.213,-0.00057046,-5.4949,11.662939999999999,-11.107280000000001,1.532708,-0.50466,0.008491545,0.01415928,6.947868,13.13207,-5.5528,-0.31042,2.0506,5.708922,1.095424,8.803874,0.45317840000000004,0.1096529,6.522891,0,0
6106,0.088716,0.18855999999999998,1.072275,-34.311,0.29274,0.7643374,0.65664,0.5305221,0.14034000000000002,644.81,0.11410999999999999,10833.01,4.476473,1.3085,0.11383,0.07955165,0.36449000000000004,0.48028999999999994,1.063,4.3421,0.22753,0.09554800000000001,1.7882369999999999,0.11383,0.10207139999999999,0.11838,0.058177,0.095313,11.66235,0.31192,4.620755,0.060337,0.1948181,0.18302960000000001,6.9429300000000005,13.139660000000001,0.10332000000000001,0.13510999999999998,0.8966799999999999,5.709569999999999,2.6203220000000003,8.803045,1.099517,5.9142980000000005,6.522868,0,0
6107,-0.12635,-0.081059,0.6637179,-71.683,0.0,0.8488984,0.21556,-0.1610539,-0.057604999999999996,-3810.0,-0.12635,-4629.693,4.006569,0.8920440000000001,-0.12586,-0.09684219,-0.12635,-0.0958,-105.1,3.3901,0.57916,-0.096844,1.03865,-0.12226,-0.09370737,0.038162,-0.35025,-0.096466,11.662980000000001,-0.6551,3.9850449999999995,-0.17705,0.5791495,0.436841,6.942569000000001,13.131089999999999,-0.093662,-0.58615,1.0957,5.708921,1.313065,8.802516,1.686031,-16.095679999999998,6.522871,1,1
6108,0.018557,0.48851999999999995,1.172426,-14.269,0.0,1.09436,0.58757,0.06426788,0.021566,3570.7,0.026506000000000002,2111.938,4.619566000000001,0.9466,0.038620999999999996,0.009492556999999999,0.10804000000000001,0.08294800000000001,3.1879,4.1669,0.20774,0.019553,1.731868,0.03658,0.01871195,0.078217,0.2533,0.019756,11.66275,0.034492,4.672835,0.022966999999999998,0.3453116,0.1947441,6.947584,13.1456,0.018712,0.031582,0.9864700000000001,5.708922,1.9336419999999999,8.802978,3.031872,4.001679,6.522876,0,0
6109,-0.2334,-0.19266,0.4185978,-103.98,-0.38285,0.7202616999999999,0.098071,-0.6366265,-0.15755,-2043.3,-0.2334,-11338.32,3.944374,0.65825,-0.2249,-0.2282417,-0.38406,-0.17862999999999998,-12.424000000000001,3.6721,0.8767799999999999,-0.21314,1.477163,-0.21673,-0.2119402,0.021378,-0.19701,-0.21991999999999998,11.66187,-1.645,3.837681,-0.29719,0.3123405,0.2591437,6.941982,13.12969,-0.21194000000000002,-2.38,1.2244,5.726862000000001,3.765682,8.802685,0.8055892,-5.307796,6.522869999999999,0,0
6110,0.064613,0.74215,2.270105,27.339000000000002,-0.49728,2.387475,1.0,656.5966,0.021731,0.0,0.07965599999999999,460.1753,0.0,0.34376999999999996,-0.053009,0.006557299,0.28791,0.6919865,-4.2045,1.5428,-0.022673,0.008084000000000001,2.287958,-0.053009,-0.005379658000000001,2.376049,0.0,-0.005379600000000001,11.66152,-0.041545,1.532708,-0.18748,0.0,0.0,6.945608,13.13153,-0.005379600000000001,0.064613,0.99203,5.708922,2.99569,11.38363,3.668932,13.2771,6.522719,0,0
6111,0.0051012,0.28354,0.9350806999999999,20.386,0.0,1.258623,0.43532,0.02002373,0.013434999999999999,6165.8,0.011307,442.1336,2.609334,1.3626,0.029339999999999998,0.002050157,0.062902,0.048208,1.6268,3.4551,0.22612,0.010316,1.6758810000000002,0.035495,0.01426533,0.11,0.36577,0.011792,11.66235,0.059436,2.856625,0.0072188,0.4476813,0.2072011,6.944635000000001,13.13308,0.014265,0.011718000000000001,0.9954799999999999,5.708922,1.5165,8.802928,2.8561259999999997,8.775481,6.522874,0,0
6112,-0.053094,0.22158000000000003,0.9973615,-21.93,-0.0073337,0.7004212,0.66718,-0.1585542,0.017016,5633.6,-0.052770000000000004,-5536.03,4.437615,0.9245700000000001,-0.045271,-0.05405455,0.012584999999999999,0.063817,-0.35089000000000004,4.442,0.25989,-0.041642,1.5844479999999999,-0.045271,-0.04609002,0.026922,0.37649,-0.035724,11.66271,-0.18298,4.46267,-0.1196,0.28729699999999997,0.22949139999999998,6.943313000000001,13.14356,-0.018096,-0.07958,1.0181,5.708922,1.786286,8.802710000000001,1.3464909999999999,4.432846,6.522867,0,0
6113,0.099246,0.25872,1.014839,-19.802,0.0,1.089999,0.62132,0.27375190000000005,0.17953,396.45,0.099246,6785.829000000001,3.509065,0.9930700000000001,0.0,0.05110768,-0.44633,0.9206700000000001,0.0,4.0139,0.18462,0.10222,1.468197,0.007510200000000001,0.0038674490000000002,0.43946999999999997,0.050614,0.0,11.6621,0.57545,4.035933,-0.24939,0.3093506,0.2618026,6.943451,13.13676,0.37617,0.15972999999999998,0.62862,5.709009,2.042732,8.803071000000001,1.8127400000000002,7.5057979999999995,6.522875,0,0
6114,-0.20197,0.45452,1.369077,69.726,-0.15455,0.49723019999999996,0.60113,-0.8382584999999999,-0.2456,-968.93,-0.20197,-6177.130999999999,5.220301999999999,0.50666,-0.1911,-0.33012959999999997,-0.2514,-0.37671,-12.331,3.2094,0.3281,-0.30935999999999997,1.469233,-0.19437000000000001,-0.31770709999999996,0.8223799999999999,-0.095386,-0.31235999999999997,11.663910000000001,-0.65491,4.971622,-0.24281,0.2158692,0.26150239999999997,6.943772999999999,13.13294,-0.3177,-0.33599,1.3165,5.709793,1.4449049999999999,8.802648,1.101579,1.346013,6.522879,0,0
6115,0.11310999999999999,-0.14981,0.5027303,-90.492,0.10097,0.7628463000000001,0.17302,0.296022,0.12440999999999999,1940.8,0.11310999999999999,8261.413,3.564166,1.5493,0.18478,0.1017176,0.10097,0.18805999999999998,1.6713,4.0799,0.6611899999999999,0.09200599999999999,1.359308,0.18478,0.16616910000000001,0.007686,0.11904,0.1503,11.66194,0.9788,3.756134,0.14494,0.32360409999999995,0.29684740000000004,6.9420850000000005,13.12791,0.10072,0.65374,0.89928,5.717413,2.4687900000000003,8.802703,0.9560555000000001,-7.422735,6.522868,0,0
6116,0.079493,0.19075999999999999,0.9847412,1.3159999999999998,0.13259,0.7569062,0.4484,0.3426509,0.10901,1086.0,0.10346,8317.984,3.9871489999999996,1.8239,0.10178999999999999,0.07231238,0.17115999999999998,0.27602,0.91,4.1759,0.26613000000000003,0.084133,1.548562,0.10178999999999999,0.09259529,0.26539,0.099047,0.08277999999999999,11.662410000000001,0.44603999999999994,4.139711,0.071203,0.26385549999999997,0.2389618,6.942721000000001,13.137139999999999,0.090325,0.17728,0.9096700000000001,5.710767,1.8326369999999998,8.802813,1.2308139999999999,5.762739,6.522868,0,0
6117,0.019188999999999998,0.12469000000000001,0.8195679,4532.0,0.0,1.033957,0.18469000000000002,0.03450328,0.021511000000000002,7772.9,0.019188999999999998,1210.6680000000001,1.852839,0.81181,0.058438,0.01078155,0.055999999999999994,0.046958,1.4887,3.9335,0.45798,0.027555,1.412571,0.059409000000000003,0.03337959,0.0095271,0.35051,0.032835,11.66255,0.73175,2.319511,0.039341,0.4422148,0.2790777,6.942425999999999,13.1336,0.03338,0.10389000000000001,0.99279,5.713565,1.320195,8.802747,1.88349,14.2738,6.522873000000001,0,0
6118,0.098485,0.26416,1.1200860000000001,28.698,0.0,1.245788,0.72419,0.47228230000000004,0.07367699999999999,559.23,0.12234,3267.8720000000003,2.605131,0.8539100000000001,0.14974,0.04030819,0.6726300000000001,0.56618,5.4394,3.074,0.098229,0.050319,2.287888,0.15045,0.06157656,0.14605,0.044326,0.061285,11.66198,1.1739,2.889355,0.092063,0.23034949999999998,0.1070052,6.943333999999999,13.1321,0.061576,0.13599,0.9499299999999999,5.7089989999999995,1.958551,8.803683,1.8123,9.249319,6.522876,0,0
6119,0.012055,0.14895999999999998,0.9831711,-1.0325,0.0,0.7224491999999999,0.6473,0.05078997,0.043834,2859.3,0.012055,532.4929,3.9121230000000002,0.9447,0.016692,0.01173693,0.028520999999999998,0.12765,3.4144,3.577,0.30637,0.013034,1.707671,-0.044787,-0.04360530000000001,0.21935,0.23674,0.016252000000000003,11.66238,0.087421,3.943283,-0.016275,0.21297199999999997,0.2000223,6.942886,13.1326,-0.043604000000000004,0.018624,0.98898,5.709512999999999,1.8300419999999997,8.802916,0.9834688,6.89514,6.522874,0,0
6120,0.12991,0.13937,0.8683261999999998,-62.848,0.41533000000000003,0.7719912,0.5525100000000001,0.3146587,0.14396,913.64,0.12991,19634.27,4.59168,0.82949,0.13210999999999998,0.11479189999999999,0.41533000000000003,0.3995,1.2796,4.8071,0.35397,0.11119000000000001,1.2529629999999998,0.13210999999999998,0.11673589999999999,0.018829,0.081234,0.11307,11.66282,0.41556000000000004,4.746242,0.093813,0.345616,0.33639369999999996,6.943059,13.14904,0.11635999999999999,0.23513,0.88364,5.70913,1.798876,8.802678,1.2835459999999999,8.120111999999999,6.522868,0,0
6121,0.027647,-0.060504999999999996,0.6391496999999999,-87.758,0.0,0.7162634,0.37935,0.09871687,0.15574000000000002,1433.9,0.039698000000000004,2583.217,3.9726480000000004,1.4296,0.041225,0.02725453,0.073946,0.23513,1.3496,3.9644,0.5767800000000001,0.055684000000000004,1.2321520000000001,0.039764,0.03919953,0.096833,0.1297,0.040639,11.662289999999999,0.19084,4.073677,-0.077059,0.33799959999999996,0.3448372,6.942424000000001,13.13149,0.039199,0.07288,0.9620799999999999,5.710831,2.005586,8.802645,0.9324848,-16.76556,6.522871,0,0
6122,0.013685,-0.015421,0.6978755,-38.329,-0.2699,0.7131316999999999,0.47063999999999995,0.03631377,0.059329999999999994,1586.2,0.015624,1226.106,3.5294730000000003,0.91322,0.027156,0.01357639,-0.25532,0.2256,0.16404000000000002,4.1517,0.24265,0.0093631,1.5785040000000001,0.027156,0.02694048,0.060329999999999995,0.12797,0.016274,11.66209,0.090421,3.637605,-0.056222,0.3578493,0.23102440000000002,6.9426440000000005,13.13105,0.0079177,0.029077999999999996,0.99208,5.709621,2.083016,8.802617999999999,1.348492,-65.36541,6.522868,0,0
6123,-0.43038000000000004,-1.8947,0.2634936,-568.64,-1.636,1.0482559999999999,-1.5656,-0.16896860000000002,-0.12014000000000001,-4282.2,-0.43038000000000004,-35339.57,3.980261,0.7396199999999999,0.0,-0.23643360000000002,-1.4486,-0.08523700000000001,-5.138063,4.197,1.4019,-0.48575,0.48438100000000006,0.053515,0.029399,0.011748,0.40397,0.0,11.66243,-1.6428,4.172427,-0.2117,1.26613,0.9573174999999999,6.937504,13.07056,0.128,0.2749,0.9183,5.708883,1.800348,8.802373,1.830566,-0.9607325999999999,6.522869,0,0
6124,0.15822999999999998,0.21284,1.1140649999999999,16.366,0.30708,0.7754048000000001,0.69905,0.9334212,0.14951,351.37,0.19838,56290.13,3.347234,1.0639,0.20085,0.1389079,0.38321,0.8737799999999999,1.3532,5.437,0.13696,0.11732999999999999,2.077389,0.20085,0.1763234,0.1533,0.031343,0.1188,11.66208,1.2456,3.579893,0.14645,0.19270910000000002,0.1338226,6.943042,13.24068,0.12214000000000001,0.22634,0.8778600000000001,5.7093419999999995,1.996759,8.803072,1.371768,5.351908,6.522869,0,0
6125,0.035236,-0.22805,0.408945,-95.719,0.021108000000000002,0.9012465000000001,0.16036,0.07771883,0.063069,3397.3,0.032816000000000005,3220.868,3.490642,1.3881,0.04942,0.02463539,0.068142,0.11032,1.8497,4.3754,0.58122,0.039751999999999996,1.456566,0.040636,0.02841082,0.023337,0.26203000000000004,0.034551,11.661760000000001,0.28269,3.620807,-0.0079735,0.35223309999999997,0.2653138,6.9420589999999995,13.1207,0.02841,0.21973,0.97751,5.717517,3.217441,8.802775,1.020656,-6.27187,6.522869,0,0
6126,0.07602,0.49783999999999995,2.212422,741.67,0.26545,0.9070364,0.53697,1.323342,0.55114,89.50200000000001,0.092888,25374.11,4.640923,0.7919,0.07456900000000001,0.05262356,0.34767,3.843,2.0292,5.399,-0.30074,0.17498,1.830227,0.07456900000000001,0.05161913,3.3376,0.0086002,0.14047,11.66333,0.50926,5.029789,-0.12512,0.06783807,0.1748017,6.943067,13.352429999999998,0.30776,0.14157,0.69224,5.711346,1.356003,8.805356,0.8015148,2.901735,6.522874,0,0
6127,0.023933000000000003,0.23768000000000003,0.9813361999999999,-3.7578,0.0,1.173958,0.59758,0.07699966,0.035230000000000004,1893.1,0.02939,1662.445,3.6690080000000003,0.9666,0.025651999999999998,0.01086678,0.25423,0.17925,3.8971,3.8243,0.14032,0.016333,1.9003900000000002,0.031141000000000002,0.01413957,0.32135,0.18162999999999999,0.011647,11.66206,0.1038,3.770268,-0.022548,0.3233074,0.16194029999999998,6.943383,13.134620000000002,0.01414,0.04005,0.98714,5.709037,2.227695,8.803133,1.914893,9.26624,6.522874,0,0
6128,0.055307,0.379,1.103042,-6.7606,0.24629,0.7270996999999999,0.50581,0.1761372,0.05999500000000001,1239.5,0.068963,9076.648000000001,4.3606110000000005,1.4536,0.067821,0.05334909,0.308,0.25959,0.36587,4.6688,0.19364,0.035886,1.7465009999999999,0.067821,0.06542008,0.064742,0.11277000000000001,0.035292000000000004,11.66257,0.13589,4.439962,0.021491999999999997,0.33040390000000003,0.1916281,6.943995,13.165920000000002,0.035382,0.10934,0.96462,5.709594999999999,1.899963,8.802664,2.2379729999999998,2.7353560000000003,6.522868,0,0
6129,0.11455,0.24936999999999998,0.8660575,20.515,-0.30655,1.710761,0.24813000000000002,0.15260510000000002,0.025450999999999998,2395.8,0.11455,2847.2290000000003,0.0,1.1376,0.12477,0.02545103,0.2481,0.15235,8.5237,3.002,0.092815,0.028702999999999996,1.921295,0.12477,0.02772174,0.44514,0.20087,0.027722000000000004,11.66182,1.2623010000000001,1.532708,0.12477,0.5599757,0.1583106,6.944244,13.131979999999999,0.027722000000000004,0.46163999999999994,0.97457,5.708939,2.049285,8.803167,4.481982,18.048679999999997,6.522874,0,0
6130,-0.47436000000000006,0.3166,1.345113,92.579,-1.3086,0.6602266999999999,-0.32465,-2.686983,-0.37181,-1440.3,-0.47436000000000006,-7704.475,0.0,1.0608,-0.46691000000000005,-0.5253971,-1.0019,-0.25342,-54.943000000000005,2.5765,1.4592,-0.5253899999999999,2.170093,-0.46691000000000005,-0.5171455,0.040673,-0.13452,-0.5171399999999999,11.66305,-26.2999,1.532708,-0.6055699999999999,0.1625779,0.121226,6.941248,13.131720000000001,-0.5171399999999999,1.4611,1.5248,5.697125,1.051189,8.803035000000001,1.022924,2.851737,6.522874,0,0
6131,0.085826,0.49382,1.325912,33.944,0.0,1.599685,0.62679,0.2989828,0.030942,1123.4,0.085826,3468.2729999999997,2.427013,1.0466,0.086151,0.02189942,0.36443000000000003,0.32491,13.25,3.488,0.089838,0.023393,2.676078,0.055591999999999996,0.01418489,0.14382999999999999,0.10232000000000001,0.021983000000000003,11.66195,0.7741899999999999,2.711425,0.050714999999999996,0.2523605,0.07131737,6.944628,13.13449,0.014185,0.13693,0.97678,5.709378,1.9791169999999998,8.804317,2.938422,7.936292999999999,6.522879,0,1
6132,0.34126,0.45485,1.4148379999999998,28.671,0.0,0.6952804,0.7537699999999999,1.558196,0.37549,246.27,0.34231999999999996,24813.32,3.587068,0.97767,-0.005713899999999999,0.3511267,0.42033000000000004,1.4778,-0.53592,4.0723,0.1489,0.36107,1.683302,0.008942499999999999,0.009201049000000001,1.7659,0.48549,-0.005879100000000001,11.66228,3.6484,3.6909949999999996,-0.028332999999999997,0.19859670000000001,0.20550079999999998,6.944103,13.142079999999998,0.0092012,0.45273,0.74371,5.709039,1.7979490000000002,8.802931,1.382842,2.136748,6.522880000000001,0,0
6133,0.02128,0.12777,0.9687386,-51.168,0.21971999999999997,0.5834276999999999,0.5331,0.14261600000000002,0.092652,2420.8,0.030922,8088.981,3.962108,1.0207,0.033294,0.02800737,0.20159000000000002,0.13012,1.8856,5.3557,0.61451,0.040698000000000005,1.426668,0.11235,0.1478679,0.49273999999999996,0.21388000000000001,0.043819,11.662339999999999,0.19824,4.122781,-0.0061809,0.1962409,0.274574,6.942653,13.13149,0.14787,0.039918,0.8467399999999999,5.710477,1.921288,8.802793,0.7697909000000001,5.946623000000001,6.522874,0,0
6134,0.42091000000000006,-1.0298,0.42362520000000004,-136.92,-2.7987,1.7675130000000001,-0.9887,0.21165079999999997,0.089647,1678.5,0.42091000000000006,7557.601,3.907372,1.2191,0.39513000000000004,0.08725513,-0.7248399999999999,0.21745,24.883000000000003,2.6768,0.36998000000000003,0.090547,1.1766530000000002,0.36235,0.07511557,0.11166,0.16301,0.081912,11.66183,0.65305,4.049342,0.3836,1.094839,0.3686213,6.918344,13.130510000000001,0.075115,-0.42572,0.91414,5.708922,3.9752449999999997,8.802631,4.773815,-4.684308000000001,6.522869999999999,0,0
